,round,venue,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,venue_code,opp_code,hour,day_code,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling,home_code,target_away,target_home
140,10,0,4.0,1.0,2.2,1.3,51.0,12,19.0,8.0,18.9,1.0,0.0,0.0,0,7,19,1,2.0,2.333333333333333,7.666666666666667,3.6666666666666665,15.133333333333333,0.0,0.0,0.0,4,0,1
141,12,1,3.0,0.0,1.9,1.0,61.0,12,16.0,8.0,16.3,0.0,0.0,0.0,1,11,15,5,3.0,2.0,11.666666666666666,5.666666666666667,15.366666666666664,0.3333333333333333,0.0,0.0,4,0,1
142,13,0,2.0,2.0,1.7,0.9,63.0,12,13.0,4.0,17.0,0.0,0.0,0.0,0,10,15,5,3.0,1.6666666666666667,14.666666666666666,7.0,16.23333333333333,0.3333333333333333,0.0,0.0,4,0,0
143,14,1,1.0,0.0,2.2,1.1,71.0,4,20.0,6.0,16.3,0.0,0.0,0.0,1,2,15,5,3.0,1.0,16.0,6.666666666666667,17.399999999999995,0.3333333333333333,0.0,0.0,4,0,1
144,15,0,1.0,1.0,2.5,1.1,73.0,12,17.0,7.0,13.6,1.0,0.0,0.0,0,6,15,5,2.0,0.6666666666666666,16.333333333333332,6.0,16.53333333333333,0.0,0.0,0.0,4,0,0
145,16,1,0.0,1.0,2.2,0.3,65.0,12,21.0,7.0,15.6,1.0,0.0,0.0,1,8,15,5,1.3333333333333333,1.0,16.666666666666668,5.666666666666667,15.633333333333333,0.3333333333333333,0.0,0.0,4,1,0
146,18,1,4.0,0.0,3.5,0.3,65.0,12,19.0,8.0,16.3,0.0,1.0,1.0,1,18,15,5,0.6666666666666666,0.6666666666666666,19.33333333333333,6.666666666666667,15.166666666666664,0.6666666666666666,0.0,0.0,4,0,1
147,19,0,2.0,2.0,2.7,0.9,62.0,12,15.0,3.0,16.0,0.0,0.0,0.0,0,9,15,5,1.6666666666666667,0.6666666666666666,19.0,7.333333333333333,15.166666666666664,0.6666666666666666,0.3333333333333333,0.3333333333333333,4,0,0
148,36,1,1.0,0.0,0.6,1.1,57.0,12,11.0,5.0,20.5,1.0,0.0,0.0,1,6,19,2,2.0,1.0,18.33333333333333,6.0,15.966666666666663,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,0,1
149,21,1,3.0,3.0,4.2,1.6,72.0,12,32.0,13.0,16.7,1.0,1.0,1.0,1,3,15,5,2.333333333333333,0.6666666666666666,15.0,5.333333333333333,17.599999999999998,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,0,0
150,35,0,2.0,0.0,2.7,1.7,63.0,12,16.0,6.0,16.9,0.0,0.0,0.0,0,2,19,1,2.0,1.6666666666666667,19.33333333333333,7.0,17.73333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,4,0,1
151,23,0,1.0,2.0,1.4,0.8,65.0,12,17.0,4.0,16.4,0.0,0.0,0.0,0,17,15,5,2.0,1.0,19.666666666666668,8.0,18.03333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,4,1,0
152,24,0,2.0,1.0,2.9,0.5,57.0,12,26.0,10.0,17.2,0.0,0.0,0.0,0,5,15,5,2.0,1.6666666666666667,21.666666666666668,7.666666666666667,16.66666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,0,1
153,0,0,1.0,0.0,1.5,0.7,62.0,4,14.0,5.0,16.1,1.0,1.0,1.0,0,7,17,5,2.0,1.0,18.33333333333333,5.0,18.36666666666667,1.3333333333333333,0.3333333333333333,0.3333333333333333,5,0,1
154,11,1,2.0,2.0,1.6,1.0,63.0,7,16.0,3.0,17.2,0.0,0.0,0.0,1,17,16,6,1.6666666666666667,0.3333333333333333,17.0,5.0,17.666666666666668,1.0,0.3333333333333333,0.3333333333333333,5,0,0
155,22,0,0.0,3.0,0.9,2.1,61.0,7,14.0,3.0,19.8,0.0,0.0,0.0,0,9,14,6,1.3333333333333333,1.0,16.666666666666668,5.0,17.76666666666667,1.0,0.3333333333333333,0.3333333333333333,5,1,0
156,32,1,2.0,1.0,1.8,2.5,45.0,17,7.0,4.0,14.6,0.0,0.0,0.0,1,10,15,5,1.0,1.6666666666666667,14.666666666666666,3.6666666666666665,17.700000000000003,0.3333333333333333,0.3333333333333333,0.3333333333333333,5,0,1
157,33,0,1.0,2.0,1.1,1.1,67.0,11,10.0,4.0,14.5,0.0,0.0,0.0,0,16,19,1,1.3333333333333333,2.0,12.333333333333334,3.333333333333333,17.2,0.0,0.0,0.0,5,1,0
158,34,1,2.0,1.0,0.9,1.1,67.0,0,8.0,3.0,17.2,0.0,0.0,0.0,1,18,15,5,1.0,2.0,10.333333333333334,3.6666666666666665,16.3,0.0,0.0,0.0,5,0,1
159,37,0,2.0,1.0,1.1,0.4,64.0,11,13.0,3.0,14.8,0.0,0.0,0.0,0,6,15,5,1.6666666666666667,1.3333333333333333,8.333333333333334,3.6666666666666665,15.433333333333335,0.0,0.0,0.0,5,0,1
160,1,1,3.0,0.0,1.9,1.1,57.0,12,20.0,7.0,14.7,0.0,0.0,0.0,1,19,15,5,1.6666666666666667,1.3333333333333333,10.333333333333334,3.333333333333333,15.500000000000002,0.0,0.0,0.0,5,0,1
161,2,0,2.0,0.0,0.9,1.8,58.0,4,8.0,4.0,18.0,1.0,0.0,0.0,0,1,14,6,2.333333333333333,0.6666666666666666,13.666666666666666,4.333333333333333,15.566666666666668,0.0,0.0,0.0,5,0,1
162,3,0,0.0,0.0,0.9,1.3,66.0,6,14.0,5.0,21.4,0.0,0.0,0.0,0,3,19,2,2.333333333333333,0.3333333333333333,13.666666666666666,4.666666666666667,15.833333333333336,0.3333333333333333,0.0,0.0,5,0,0
163,4,1,1.0,1.0,1.1,0.8,48.0,4,5.0,1.0,19.7,0.0,1.0,1.0,1,13,17,5,1.6666666666666667,0.0,14.0,5.333333333333333,18.03333333333333,0.3333333333333333,0.0,0.0,5,0,0
164,5,0,1.0,4.0,1.4,2.4,59.0,4,15.0,7.0,18.3,0.0,0.0,0.0,0,4,15,5,1.0,0.3333333333333333,9.0,3.333333333333333,19.700000000000003,0.3333333333333333,0.3333333333333333,0.3333333333333333,5,1,0
165,6,1,0.0,1.0,0.3,2.1,45.0,12,5.0,1.0,16.0,0.0,0.0,0.0,1,0,12,6,0.6666666666666666,1.6666666666666667,11.333333333333334,4.333333333333333,19.8,0.0,0.3333333333333333,0.3333333333333333,5,1,0
166,7,0,0.0,1.0,0.3,1.0,51.0,4,5.0,2.0,14.0,0.0,0.0,0.0,0,14,17,5,0.6666666666666666,2.0,8.333333333333334,3.0,18.000000000000004,0.0,0.3333333333333333,0.3333333333333333,5,1,0
167,8,1,2.0,0.0,1.8,0.5,60.0,15,15.0,5.0,15.7,0.0,0.0,0.0,1,2,17,1,0.3333333333333333,2.0,8.333333333333334,3.333333333333333,16.100000000000005,0.0,0.0,0.0,5,0,1
168,9,0,1.0,1.0,0.9,1.4,71.0,15,7.0,2.0,11.6,0.0,0.0,0.0,0,15,16,6,0.6666666666666666,0.6666666666666666,8.333333333333334,2.6666666666666665,15.233333333333336,0.0,0.0,0.0,5,0,0
169,10,1,0.0,1.0,0.4,2.1,48.0,12,8.0,2.0,17.2,0.0,0.0,0.0,1,12,20,3,1.0,0.6666666666666666,9.0,3.0,13.766666666666673,0.0,0.0,0.0,5,1,0
170,35,0,1.0,2.0,2.1,1.0,52.0,7,20.0,10.0,16.6,1.0,0.0,0.0,0,8,20,3,1.0,0.6666666666666666,10.0,3.0,14.833333333333336,0.0,0.0,0.0,5,1,0
171,12,1,1.0,0.0,1.5,0.7,61.0,12,15.0,5.0,14.8,0.0,0.0,0.0,1,6,14,6,0.6666666666666666,1.3333333333333333,11.666666666666666,4.666666666666667,15.133333333333336,0.3333333333333333,0.0,0.0,5,0,1
172,13,0,0.0,0.0,1.6,1.4,52.0,4,11.0,2.0,13.8,0.0,0.0,0.0,0,11,12,5,0.6666666666666666,1.0,14.333333333333334,5.666666666666667,16.200000000000003,0.3333333333333333,0.0,0.0,5,0,0
173,14,1,0.0,0.0,1.3,0.6,66.0,15,12.0,2.0,17.0,0.0,0.0,0.0,1,8,20,4,0.6666666666666666,0.6666666666666666,15.333333333333334,5.666666666666667,15.066666666666672,0.3333333333333333,0.0,0.0,5,0,0
174,15,0,1.0,1.0,1.1,1.3,71.0,12,12.0,4.0,18.0,2.0,0.0,0.0,0,18,12,5,0.3333333333333333,0.0,12.666666666666666,3.0,15.200000000000005,0.0,0.0,0.0,5,0,0
175,16,1,0.0,1.0,1.6,0.6,62.0,12,17.0,4.0,17.0,1.0,0.0,0.0,1,16,15,5,0.3333333333333333,0.3333333333333333,11.666666666666666,2.6666666666666665,16.26666666666667,0.6666666666666666,0.0,0.0,5,1,0
176,17,0,0.0,2.0,0.4,0.8,59.0,12,10.0,2.0,23.8,0.0,0.0,0.0,0,17,13,6,0.3333333333333333,0.6666666666666666,13.666666666666666,3.333333333333333,17.33333333333334,1.0,0.0,0.0,5,1,0
177,18,1,1.0,0.0,1.5,1.0,57.0,4,13.0,3.0,15.8,1.0,0.0,0.0,1,9,15,5,0.3333333333333333,1.3333333333333333,13.0,3.333333333333333,19.600000000000005,1.0,0.0,0.0,5,0,1
178,19,0,3.0,1.0,1.6,2.4,52.0,4,12.0,6.0,15.1,0.0,0.0,0.0,0,10,15,5,0.3333333333333333,1.0,13.333333333333334,3.0,18.86666666666667,0.6666666666666666,0.0,0.0,5,0,1
179,20,1,2.0,2.0,2.3,1.2,68.0,4,19.0,6.0,17.1,0.0,1.0,1.0,1,7,17,5,1.3333333333333333,1.0,11.666666666666666,3.6666666666666665,18.23333333333333,0.3333333333333333,0.0,0.0,5,0,0
180,21,1,0.0,2.0,2.1,0.9,69.0,4,27.0,7.0,16.3,0.0,0.0,0.0,1,1,17,5,2.0,1.0,14.666666666666666,5.0,16.000000000000004,0.3333333333333333,0.3333333333333333,0.3333333333333333,5,1,0
181,36,1,0.0,0.0,2.2,0.3,49.0,7,12.0,2.0,16.1,0.0,0.0,0.0,1,11,20,1,1.6666666666666667,1.6666666666666667,19.33333333333333,6.333333333333333,16.16666666666667,0.0,0.3333333333333333,0.3333333333333333,5,0,0
182,23,0,0.0,1.0,1.1,0.6,62.0,15,13.0,1.0,16.7,0.0,0.0,0.0,0,19,15,5,0.6666666666666666,1.3333333333333333,19.33333333333333,5.0,16.500000000000004,0.0,0.3333333333333333,0.3333333333333333,5,1,0
183,24,1,1.0,2.0,0.5,2.9,43.0,12,8.0,2.0,18.9,0.0,0.0,0.0,1,4,15,5,0.0,1.0,17.333333333333332,3.333333333333333,16.36666666666667,0.0,0.0,0.0,5,1,0
184,0,1,0.0,2.0,1.2,1.0,56.0,12,10.0,2.0,14.2,0.0,0.0,0.0,1,0,20,4,1.3333333333333333,1.3333333333333333,9.666666666666666,4.0,15.3,0.0,0.0,0.0,6,1,0
185,11,0,1.0,1.0,1.0,2.0,28.0,20,7.0,3.0,14.7,0.0,0.0,0.0,0,11,20,0,1.0,1.6666666666666667,7.666666666666667,3.333333333333333,14.166666666666666,0.0,0.0,0.0,6,0,0
186,22,1,3.0,1.0,2.6,0.9,51.0,15,16.0,8.0,15.6,1.0,0.0,1.0,1,1,15,5,0.6666666666666666,1.0,7.666666666666667,2.6666666666666665,14.333333333333334,0.0,0.0,0.0,6,0,1
187,32,0,2.0,4.0,0.1,2.2,26.0,20,2.0,2.0,20.6,0.0,0.0,0.0,0,12,15,5,1.3333333333333333,1.3333333333333333,11.0,4.333333333333333,14.833333333333334,0.3333333333333333,0.0,0.3333333333333333,6,1,0
188,33,1,1.0,1.0,1.0,1.4,49.0,10,13.0,4.0,19.2,0.0,0.0,0.0,1,3,19,1,2.0,2.0,8.333333333333334,4.333333333333333,16.96666666666667,0.3333333333333333,0.0,0.3333333333333333,6,0,0
189,34,0,0.0,0.0,1.0,2.8,48.0,15,19.0,9.0,20.0,0.0,0.0,0.0,0,14,15,5,2.0,2.0,10.333333333333334,4.666666666666667,18.466666666666665,0.3333333333333333,0.0,0.3333333333333333,6,0,0
190,37,1,1.0,2.0,0.4,1.1,36.0,15,7.0,3.0,20.1,0.0,0.0,0.0,1,5,15,5,1.0,1.6666666666666667,11.333333333333334,5.0,19.933333333333334,0.0,0.0,0.0,6,1,0
191,1,1,2.0,1.0,1.1,1.0,54.0,15,13.0,5.0,17.7,2.0,0.0,0.0,1,9,14,6,0.6666666666666666,1.0,13.0,5.333333333333333,19.76666666666667,0.0,0.0,0.0,6,0,1
192,2,0,0.0,0.0,0.4,1.0,46.0,15,8.0,1.0,21.2,0.0,0.0,0.0,0,10,12,5,1.0,1.0,13.0,5.666666666666667,19.266666666666666,0.6666666666666666,0.0,0.0,6,0,0
193,3,1,2.0,1.0,1.2,0.8,51.0,15,14.0,4.0,17.3,1.0,0.0,0.0,1,19,20,1,1.0,1.0,9.333333333333334,3.0,19.666666666666668,0.6666666666666666,0.0,0.0,6,0,1
194,4,0,0.0,3.0,0.9,1.4,54.0,10,9.0,2.0,17.1,2.0,0.0,0.0,0,7,15,5,1.3333333333333333,0.6666666666666666,11.666666666666666,3.333333333333333,18.73333333333333,1.0,0.0,0.0,6,1,0
195,5,1,1.0,0.0,0.9,1.3,44.0,15,12.0,3.0,20.0,1.0,0.0,0.0,1,16,15,5,0.6666666666666666,1.3333333333333333,10.333333333333334,2.333333333333333,18.53333333333333,1.0,0.0,0.0,6,0,1
196,6,0,2.0,1.0,1.0,0.3,58.0,15,15.0,6.0,20.5,2.0,0.0,0.0,0,18,14,6,1.0,1.3333333333333333,11.666666666666666,3.0,18.133333333333336,1.3333333333333333,0.0,0.0,6,0,1
197,7,0,0.0,1.0,1.2,1.1,68.0,15,7.0,0.0,16.9,0.0,0.0,1.0,0,15,15,5,1.0,1.3333333333333333,12.0,3.6666666666666665,19.200000000000003,1.6666666666666667,0.0,0.0,6,1,0
198,8,1,0.0,3.0,0.4,2.5,36.0,15,4.0,0.0,13.0,0.0,0.0,0.0,1,8,15,0,1.0,0.6666666666666666,11.333333333333334,3.0,19.13333333333333,1.0,0.0,0.3333333333333333,6,1,0
199,9,0,2.0,0.0,1.6,0.6,41.0,12,15.0,6.0,18.9,1.0,0.0,0.0,0,2,15,5,0.6666666666666666,1.6666666666666667,8.666666666666666,2.0,16.799999999999997,0.6666666666666666,0.0,0.3333333333333333,6,0,1
200,10,1,0.0,4.0,0.8,1.4,47.0,12,19.0,4.0,20.1,0.0,0.0,0.0,1,17,20,2,0.6666666666666666,1.3333333333333333,8.666666666666666,2.0,16.266666666666666,0.3333333333333333,0.0,0.3333333333333333,6,1,0
201,12,0,0.0,1.0,0.7,1.5,39.0,12,10.0,5.0,17.9,0.0,0.0,0.0,0,5,14,6,0.6666666666666666,2.333333333333333,12.666666666666666,3.333333333333333,17.333333333333332,0.3333333333333333,0.0,0.0,6,1,0
202,35,1,1.0,1.0,0.5,2.1,40.0,12,10.0,5.0,18.2,2.0,0.0,0.0,1,13,20,2,0.6666666666666666,1.6666666666666667,14.666666666666666,5.0,18.966666666666665,0.3333333333333333,0.0,0.0,6,0,0
203,13,1,0.0,0.0,0.3,1.2,40.0,12,6.0,1.0,19.9,0.0,0.0,0.0,1,14,17,5,0.3333333333333333,2.0,13.0,4.666666666666667,18.73333333333333,0.6666666666666666,0.0,0.0,6,0,0
204,14,0,1.0,2.0,1.3,2.0,48.0,12,10.0,3.0,12.8,0.0,0.0,0.0,0,13,15,5,0.3333333333333333,0.6666666666666666,8.666666666666666,3.6666666666666665,18.666666666666668,0.6666666666666666,0.0,0.0,6,1,0
205,15,1,1.0,1.0,1.1,2.5,27.0,17,6.0,1.0,12.4,0.0,0.0,0.0,1,4,15,5,0.6666666666666666,1.0,8.666666666666666,3.0,16.966666666666665,0.6666666666666666,0.0,0.0,6,0,0
206,16,0,1.0,1.0,1.1,0.9,41.0,12,10.0,4.0,14.4,0.0,0.0,0.0,0,3,15,5,0.6666666666666666,1.0,7.333333333333333,1.6666666666666667,15.033333333333331,0.0,0.0,0.0,6,0,0
207,17,1,0.0,0.0,0.7,0.9,37.0,12,6.0,0.0,15.0,0.0,0.0,0.0,1,11,19,5,1.0,1.3333333333333333,8.666666666666666,2.6666666666666665,13.2,0.0,0.0,0.0,6,0,0
208,18,0,0.0,1.0,0.2,1.2,42.0,12,3.0,0.0,16.9,0.0,0.0,0.0,0,1,15,5,0.6666666666666666,0.6666666666666666,7.333333333333333,1.6666666666666667,13.933333333333332,0.0,0.0,0.0,6,1,0
209,19,1,0.0,1.0,0.2,2.1,33.0,15,4.0,0.0,17.5,0.0,0.0,0.0,1,12,17,5,0.3333333333333333,0.6666666666666666,6.333333333333333,1.3333333333333333,15.433333333333332,0.0,0.0,0.0,6,1,0
210,36,0,0.0,1.0,1.1,0.6,43.0,15,11.0,3.0,17.3,1.0,0.0,0.0,0,4,19,2,0.0,0.6666666666666666,4.333333333333333,0.0,16.466666666666665,0.0,0.0,0.0,6,1,0
211,20,0,1.0,4.0,0.8,1.6,38.0,12,9.0,5.0,14.6,1.0,0.0,0.0,0,0,14,6,0.0,1.0,6.0,1.0,17.233333333333334,0.3333333333333333,0.0,0.0,6,1,0
212,21,1,2.0,1.0,2.3,0.2,52.0,15,31.0,9.0,19.0,2.0,0.0,0.0,1,10,15,5,0.3333333333333333,2.0,8.0,2.6666666666666665,16.466666666666665,0.6666666666666666,0.0,0.0,6,0,1
213,23,0,5.0,1.0,3.0,0.9,52.0,15,16.0,7.0,12.3,1.0,0.0,0.0,0,9,14,6,1.0,2.0,17.0,5.666666666666667,16.966666666666665,1.3333333333333333,0.0,0.0,6,0,1
214,24,0,2.0,0.0,0.9,0.8,42.0,15,10.0,2.0,23.7,2.0,0.0,0.0,0,16,15,5,2.6666666666666665,2.0,18.666666666666668,7.0,15.299999999999995,1.3333333333333333,0.0,0.0,6,0,1
215,0,1,0.0,1.0,0.7,1.5,38.0,20,8.0,3.0,13.5,0.0,0.0,0.0,1,5,17,5,2.0,3.333333333333333,9.0,4.0,17.866666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,7,1,0
216,11,0,1.0,2.0,1.6,2.3,43.0,4,15.0,4.0,14.8,0.0,0.0,0.0,0,1,12,5,1.3333333333333333,2.6666666666666665,8.666666666666666,3.6666666666666665,16.566666666666666,0.3333333333333333,0.0,0.0,7,1,0
217,22,1,1.0,1.0,1.5,1.0,49.0,4,19.0,8.0,20.8,1.0,0.0,0.0,1,15,15,5,0.6666666666666666,2.6666666666666665,9.666666666666666,3.0,15.333333333333334,0.0,0.0,0.0,7,0,0
218,32,0,1.0,1.0,1.1,2.1,42.0,4,14.0,7.0,16.7,0.0,0.0,0.0,0,3,15,5,0.6666666666666666,1.3333333333333333,14.0,5.0,16.366666666666667,0.3333333333333333,0.0,0.0,7,0,0
219,33,0,1.0,1.0,1.0,1.0,31.0,15,7.0,2.0,19.1,1.0,0.0,0.0,0,9,20,1,1.0,1.3333333333333333,16.0,6.333333333333333,17.433333333333334,0.3333333333333333,0.0,0.0,7,0,0
220,34,1,0.0,0.0,1.7,2.1,39.0,15,14.0,3.0,15.5,0.0,0.0,0.0,1,11,12,5,1.0,1.0,13.333333333333334,5.666666666666667,18.86666666666667,0.6666666666666666,0.0,0.0,7,0,0
221,36,1,1.0,0.0,0.4,1.0,53.0,15,7.0,2.0,21.4,0.0,0.0,0.0,1,18,14,6,0.6666666666666666,0.6666666666666666,11.666666666666666,4.0,17.099999999999998,0.3333333333333333,0.0,0.0,7,0,1
222,37,0,2.0,1.0,2.0,1.7,45.0,15,12.0,5.0,17.4,1.0,0.0,0.0,0,16,15,5,0.6666666666666666,0.3333333333333333,9.333333333333334,2.333333333333333,18.666666666666668,0.3333333333333333,0.0,0.0,7,0,1
223,1,1,1.0,2.0,0.6,1.4,40.0,15,11.0,2.0,17.4,0.0,0.0,0.0,1,13,19,6,1.0,0.3333333333333333,11.0,3.333333333333333,18.1,0.3333333333333333,0.0,0.0,7,1,0
224,2,0,0.0,2.0,0.4,2.2,38.0,19,4.0,0.0,13.5,0.0,0.0,0.0,0,17,17,5,1.3333333333333333,1.0,10.0,3.0,18.73333333333333,0.3333333333333333,0.0,0.0,7,1,0
225,3,0,0.0,1.0,0.2,1.5,51.0,15,1.0,0.0,7.5,0.0,0.0,0.0,0,14,19,2,1.0,1.6666666666666667,9.0,2.333333333333333,16.099999999999998,0.3333333333333333,0.0,0.0,7,1,0
226,4,1,3.0,0.0,1.4,0.9,46.0,12,9.0,6.0,16.8,0.0,0.0,0.0,1,6,15,5,0.3333333333333333,1.6666666666666667,5.333333333333333,0.6666666666666666,12.8,0.0,0.0,0.0,7,0,1
227,5,0,0.0,0.0,0.9,1.9,44.0,12,9.0,4.0,12.2,0.0,0.0,0.0,0,8,17,5,1.0,1.0,4.666666666666667,2.0,12.6,0.0,0.0,0.0,7,0,0
228,6,1,0.0,2.0,1.2,2.3,49.0,15,12.0,2.0,12.9,0.0,0.0,0.0,1,10,17,5,1.0,0.3333333333333333,6.333333333333333,3.333333333333333,12.166666666666666,0.0,0.0,0.0,7,1,0
229,7,0,0.0,3.0,0.8,2.4,64.0,15,15.0,3.0,18.0,0.0,0.0,0.0,0,2,15,5,1.0,0.6666666666666666,10.0,4.0,13.966666666666669,0.0,0.0,0.0,7,1,0
230,8,1,1.0,2.0,1.7,0.8,58.0,15,12.0,5.0,19.2,2.0,0.0,0.0,1,19,15,0,0.0,1.6666666666666667,12.0,3.0,14.366666666666664,0.0,0.0,0.0,7,1,0
231,9,0,1.0,1.0,0.1,1.7,26.0,19,2.0,1.0,25.1,0.0,0.0,0.0,0,12,15,5,0.3333333333333333,2.333333333333333,13.0,3.333333333333333,16.7,0.6666666666666666,0.0,0.0,7,0,0
232,10,1,1.0,4.0,1.3,2.2,49.0,15,9.0,3.0,19.0,0.0,1.0,1.0,1,4,19,1,0.6666666666666666,2.0,9.666666666666666,3.0,20.766666666666666,0.6666666666666666,0.0,0.0,7,1,0
233,12,1,1.0,2.0,1.4,1.2,52.0,4,12.0,4.0,16.0,0.0,0.0,0.0,1,16,15,5,1.0,2.333333333333333,7.666666666666667,3.0,21.1,0.6666666666666666,0.3333333333333333,0.3333333333333333,7,1,0
234,13,0,0.0,2.0,0.5,2.2,67.0,4,5.0,2.0,14.7,0.0,0.0,0.0,0,18,15,5,1.0,2.333333333333333,7.666666666666667,2.6666666666666665,20.03333333333333,0.0,0.3333333333333333,0.3333333333333333,7,1,0
235,14,1,1.0,0.0,1.7,0.9,30.0,18,12.0,4.0,16.4,0.0,0.0,0.0,1,0,12,5,0.6666666666666666,2.6666666666666665,8.666666666666666,3.0,16.566666666666666,0.0,0.3333333333333333,0.3333333333333333,7,0,1
236,15,0,0.0,2.0,0.4,2.3,41.0,18,6.0,1.0,15.3,0.0,0.0,0.0,0,11,20,0,0.6666666666666666,1.3333333333333333,9.666666666666666,3.333333333333333,15.699999999999998,0.0,0.0,0.0,7,1,0
237,16,1,1.0,0.0,1.4,0.5,51.0,18,15.0,4.0,15.7,0.0,0.0,0.0,1,9,15,5,0.3333333333333333,1.3333333333333333,7.666666666666667,2.333333333333333,15.466666666666669,0.0,0.0,0.0,7,0,1
238,17,1,0.0,2.0,1.6,1.9,47.0,10,15.0,4.0,12.6,2.0,0.0,0.0,1,1,15,5,0.6666666666666666,0.6666666666666666,11.0,3.0,15.8,0.0,0.0,0.0,7,1,0
239,35,0,0.0,4.0,1.2,2.6,27.0,18,8.0,5.0,14.9,0.0,0.0,0.0,0,0,19,2,0.3333333333333333,1.3333333333333333,12.0,3.0,14.533333333333331,0.6666666666666666,0.0,0.0,7,1,0
240,18,0,2.0,2.0,1.7,0.8,43.0,18,9.0,2.0,17.0,0.0,1.0,1.0,0,15,14,6,0.3333333333333333,2.0,12.666666666666666,4.333333333333333,14.4,0.6666666666666666,0.0,0.0,7,0,0
241,19,1,1.0,0.0,1.0,2.0,33.0,18,13.0,6.0,17.0,1.0,0.0,0.0,1,3,15,5,0.6666666666666666,2.6666666666666665,10.666666666666666,3.6666666666666665,14.833333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,7,0,1
242,20,0,2.0,2.0,1.2,2.3,32.0,18,12.0,3.0,18.9,1.0,0.0,0.0,0,5,17,5,1.0,2.0,10.0,4.333333333333333,16.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,7,0,0
243,21,1,1.0,1.0,0.9,1.4,39.0,10,15.0,6.0,19.3,0.0,0.0,0.0,1,17,20,0,1.6666666666666667,1.3333333333333333,11.333333333333334,3.6666666666666665,17.633333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,7,0,0
244,23,0,0.0,2.0,1.0,3.4,37.0,17,15.0,1.0,18.0,0.0,0.0,0.0,0,13,12,5,1.3333333333333333,1.0,13.333333333333334,5.0,18.4,0.6666666666666666,0.0,0.0,7,1,0
245,24,1,1.0,3.0,1.4,1.8,46.0,17,15.0,7.0,17.1,0.0,0.0,0.0,1,8,15,5,1.0,1.6666666666666667,14.0,3.333333333333333,18.73333333333333,0.3333333333333333,0.0,0.0,7,1,0
246,0,1,2.0,2.0,1.2,1.2,33.0,12,8.0,2.0,18.4,0.0,1.0,1.0,1,11,12,5,0.6666666666666666,2.0,10.666666666666666,2.6666666666666665,17.733333333333334,0.0,0.0,0.0,8,0,0
247,11,0,0.0,0.0,1.5,0.9,41.0,12,8.0,2.0,15.7,0.0,0.0,1.0,0,19,15,5,1.0,1.6666666666666667,10.0,2.333333333333333,18.266666666666666,0.0,0.3333333333333333,0.3333333333333333,8,0,0
248,22,1,3.0,2.0,2.4,1.8,43.0,12,18.0,9.0,15.5,1.0,0.0,0.0,1,3,15,5,0.6666666666666666,1.3333333333333333,10.0,1.3333333333333333,17.900000000000002,0.0,0.3333333333333333,0.6666666666666666,8,0,1
249,32,0,1.0,2.0,0.8,2.6,29.0,12,11.0,3.0,13.7,0.0,0.0,0.0,0,0,17,5,1.6666666666666667,1.3333333333333333,11.333333333333334,4.333333333333333,16.53333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,8,1,0
250,33,1,2.0,1.0,0.7,1.4,39.0,12,10.0,3.0,15.3,1.0,0.0,0.0,1,4,19,1,1.3333333333333333,1.3333333333333333,12.333333333333334,4.666666666666667,14.966666666666669,0.3333333333333333,0.0,0.3333333333333333,8,0,1
251,34,0,1.0,2.0,0.7,2.9,48.0,12,9.0,3.0,17.1,0.0,0.0,0.0,0,17,15,5,2.0,1.6666666666666667,13.0,5.0,14.833333333333334,0.6666666666666666,0.0,0.0,8,1,0
252,36,0,3.0,2.0,0.9,1.4,59.0,12,15.0,7.0,17.3,2.0,0.0,0.0,0,15,20,4,1.3333333333333333,1.6666666666666667,10.0,3.0,15.366666666666667,0.3333333333333333,0.0,0.0,8,0,1
253,37,1,1.0,4.0,0.5,3.3,33.0,12,3.0,1.0,16.2,0.0,0.0,0.0,1,14,15,5,2.0,1.6666666666666667,11.333333333333334,4.333333333333333,16.566666666666666,1.0,0.0,0.0,8,1,0
254,1,0,1.0,3.0,0.7,2.4,50.0,12,8.0,2.0,16.6,1.0,0.0,0.0,0,18,14,6,1.6666666666666667,2.6666666666666665,9.0,3.6666666666666665,16.866666666666667,0.6666666666666666,0.0,0.0,8,1,0
255,2,1,2.0,2.0,2.1,1.0,69.0,12,18.0,3.0,18.9,0.0,1.0,1.0,1,2,15,5,1.6666666666666667,3.0,8.666666666666666,3.333333333333333,16.7,1.0,0.0,0.0,8,0,0
